Unnamed: 0,App,Category,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Rating_normalized,Reviews_normalized,Size_normalized,Installs_normalized,Price_normalized,Current Ver_normalized,Android Ver_normalized,Weighted_Rating,Log_Installs,Category_Avg_Rating,PC1,PC2,PC1_Category,Installs,Installs_Category,average_rating_all,average_rating_sports
6225.0,bh bike gp locat,sport,free,0,everyon,sport,19-Jul-18,1,5.0 and up,0.177,0.0,0.091,0.0,0.0,0.0,0.571,0.0,2.3978952727983707,4.218403621089997,-0.5506867871584824,1.3185940980261297,2.0,10.0,1,4.193338315362443,4.230763657956613
6226.0,bh patrol,auto_and_vehicl,free,0,everyon,auto & vehicl,15-Feb-18,2,4.4 and up,0.211,0.0,0.015,0.0,0.0,0.0,0.429,129.6,6.2166061010848646,4.19082423275705,-1.0117037315549595,0.08021862289181854,2.0,500.0,1,4.193338315362443,4.230763657956613
6227.0,cinema.bh,famili,free,0,everyon,entertain,30-Jan-18,1.2.2,4.2 and up,0.161,0.0,0.152,0.0,0.0,0.0,0.429,42.9,6.90875477931522,4.192394077564173,-0.8118700920150476,-1.3536401268392744,2.0,1000.0,1,4.193338315362443,4.230763657956613
6228.0,dslr photographi train app,photographi,free,0,everyon,photographi,29-Jul-17,2.1,2.3 and up,0.167,9e-06,0.141,0.0001,0.0,0.0,0.143,2700.0,11.51293546492023,4.192179372168728,-0.3527075226794935,1.838163658589049,2.0,100000.0,0,4.193338315362443,4.230763657956613
6229.0,radio belo horizont,famili,free,0,matur 17+,entertain,3-Aug-18,2,4.0 and up,0.177,0.0,0.033,0.0,0.0,0.0,0.429,0.0,2.3978952727983707,4.192394077564173,-1.0623747307656188,-0.24846237919251468,2.0,10.0,1,4.193338315362443,4.230763657956613
6230.0,bh onlin,financ,free,0,everyon,financ,4-Jul-18,2.2.6,5.0 and up,0.177,0.0,0.036,0.0,0.0,0.0,0.571,0.0,2.3978952727983707,4.139108053444222,1.557740662467345,-0.5204601158564559,1.0,10.0,1,4.193338315362443,4.230763657956613
6231.0,belo horizont map offlin,travel_and_loc,free,0,everyon,travel & local,12-Jul-18,1.73,4.3 and up,0.177,0.0,0.172,0.0,0.0,0.0,0.429,46.12672146898687,6.90875477931522,4.119716380199993,1.4741246381555586,0.08236570782993226,1.0,1000.0,1,4.193338315362443,4.230763657956613
6232.0,bh public school,famili,free,0,everyon,educ,21-Mar-18,1.2,4.0.3 and up,0.222,0.0,0.078,0.0,0.0,0.0,0.429,10.0,2.3978952727983707,4.192394077564173,-1.0404444754010194,0.5778114450496222,2.0,10.0,1,4.193338315362443,4.230763657956613
6233.0,bh mission playbook,travel_and_loc,free,0,everyon,travel & local,2-Apr-18,1.5.4,4.4 and up,0.177,0.0,0.212,0.0,0.0,0.0,0.429,0.0,4.61512051684126,4.119716380199993,-1.015724442657763,-0.17928171894589,2.0,100.0,1,4.193338315362443,4.230763657956613
6234.0,bh invest,financ,free,0,everyon,financ,5-Feb-16,1.3,3.2 and up,0.177,0.0,0.001,0.0,0.0,0.0,0.286,29.3533682075371,6.2166061010848646,4.139108053444222,1.0456058441805252,-0.6562840370656416,1.0,500.0,1,4.193338315362443,4.230763657956613
6235.0,comunidad bh,famili,free,0,everyon,entertain,9-Nov-16,1.3.9,2.3 and up,0.177,0.0,0.038,0.0,0.0,0.0,0.143,96.44678125333618,6.90875477931522,4.192394077564173,-1.0719865037986673,-0.2680538714723371,2.0,1000.0,1,4.193338315362443,4.230763657956613
6236.0,viva bh,tool,free,0,everyon,tool,9-Apr-18,2.44,4.0 and up,0.167,2.6e-05,0.016,0.0001,0.0,0.0,0.429,8220.0,11.51293546492023,4.066279805900956,2.1849692668332663,0.9706051016647667,1.0,100000.0,0,4.193338315362443,4.230763657956613
6237.0,discípulo em bh,social,free,0,everyon,social,24-Feb-18,1.1.4,4.1 and up,0.177,0.0,0.042,0.0,0.0,0.0,0.429,100.64011956869862,4.61512051684126,4.248000607976433,-0.9688272850713808,-0.11016507628121606,2.0,100.0,1,4.193338315362443,4.230763657956613
6238.0,barbers.bh,lifestyl,free,0,everyon,lifestyl,24-May-18,2.1,4.0.3 and up,0.222,0.0,0.051,0.0,0.0,0.0,0.429,10.0,2.3978952727983707,4.1124267158236805,-0.9130145304907317,-0.02556759976660178,2.0,10.0,1,4.193338315362443,4.230763657956613
6239.0,bh - fit & nutrit,health_and_fit,free,0,everyon,health & fit,4-Jul-18,4.3.6,4.1 and up,0.177,0.0,0.424,0.0,0.0,0.0,0.429,0.0,0.6931471805599453,4.266295853008644,-0.7490366904994186,0.22010061349529275,2.0,1.0,1,4.193338315362443,4.230763657956613
6240.0,lexu tech bh servic pro,lifestyl,free,0,teen,lifestyl,26-Jul-16,5,3.0 and up,0.177,0.0,0.215,0.0,0.0,0.0,0.286,0.0,2.3978952727983707,4.1124267158236805,-1.0420127910157848,-0.21771518401516707,2.0,10.0,1,4.193338315362443,4.230763657956613
6241.0,photo editor - bphoto,photographi,free,0,everyon,photographi,17-Sep-16,1.2,4.2 and up,0.194,1e-06,0.192,0.0,0.0,0.0,0.429,189.0,6.90875477931522,4.192179372168728,1.3853940381963006,-0.5212341772234241,1.0,1000.0,1,4.193338315362443,4.230763657956613
6242.0,bh challeng - museum jewish peopl,famili,free,0,everyon,educ,26-Mar-18,1.3.6,4.2 and up,0.211,0.0,0.273,0.0,0.0,0.0,0.429,57.599999999999994,6.90875477931522,4.192394077564173,1.705191933682657,-0.2187407065362569,1.0,1000.0,1,4.193338315362443,4.230763657956613
6243.0,b'h burger heim,lifestyl,free,0,everyon,lifestyl,26-May-16,1,4.0 and up,0.177,0.0,0.192,0.0,0.0,0.0,0.429,0.0,2.3978952727983707,4.1124267158236805,1.3415114250918423,0.47792604902585334,1.0,10.0,1,4.193338315362443,4.230763657956613
6244.0,b h niño es,books_and_refer,free,0,everyon,book & refer,22-Sep-15,1.0.2,2.3 and up,0.2,1e-06,0.152,0.0,0.0,0.0,0.143,243.79999999999998,8.517393171418904,4.311025674087487,0.28997480538216047,-0.4811413866627664,1.0,5000.0,2,4.193338315362443,4.230763657956613
6245.0,zul - rotativo digit bh,auto_and_vehicl,free,0,everyon,auto & vehicl,1-Aug-18,1.6.5,4.1 and up,0.178,0.0,0.215,1e-05,0.0,0.0,0.429,121.80000000000001,9.210440366976517,4.19082423275705,2.9171725974103104,-0.7055711367146766,0.0,10000.0,2,4.193338315362443,4.230763657956613
6246.0,coomotaxi bh,busi,free,0,everyon,busi,24-May-18,3.44.1,4.0.3 and up,0.177,1e-06,0.078,0.0,0.0,0.0,0.429,394.1738016440696,8.517393171418904,4.1459872076345725,-0.8917620125268468,0.2314730647830958,2.0,5000.0,2,4.193338315362443,4.230763657956613
6250.0,bh rock,travel_and_loc,free,0,everyon,travel & local,17-Jan-18,1.0.7,4.1 and up,0.177,0.0,0.022,0.0,0.0,0.0,0.429,54.51339809971175,4.61512051684126,4.119716380199993,3.7735038016383444,-1.253458214857999,0.0,100.0,1,4.193338315362443,4.230763657956613
6251.0,newegg mobil,shop,free,0,everyon,shop,11-Jul-18,4.16.0,4.4 and up,0.194,0.000454,0.152,0.001,0.0,0.0,0.429,159655.5,13.815511557963774,4.254051703607591,1.3835169370780052,-1.8777665889790776,1.0,1000000.0,3,4.193338315362443,4.230763657956613
6252.0,battleheart legaci,famili,paid,$4.99,teen,role play,10-Nov-14,1.2.5,4.1 and up,0.2,9.5e-05,0.065,5e-05,0.012,0.0,0.429,34132.0,10.819798284210286,4.192394077564173,-0.5546470226234116,-1.0406732014924167,2.0,50000.0,0,4.193338315362443,4.230763657956613
6254.0,ziraatbank bh,financ,free,0,everyon,financ,4-Jul-17,2.3.2,4.0 and up,0.172,1e-06,0.025,1e-05,0.0,0.0,0.429,237.79999999999998,9.210440366976517,4.139108053444222,0.06136845333613195,0.02755918973298307,1.0,10000.0,2,4.193338315362443,4.230763657956613
6255.0,digit tourist bh itinerari,travel_and_loc,free,0,everyon,travel & local,13-Oct-15,0.9.2,2.2 and up,0.2,0.0,0.131,0.0,0.0,0.0,0.143,87.39999999999999,6.2166061010848646,4.119716380199993,-0.8476328990193691,-0.535542077157534,2.0,500.0,1,4.193338315362443,4.230763657956613
6256.0,bh táxi,busi,free,0,everyon,busi,7-Jun-18,3.44.2,4.0.3 and up,0.161,1e-06,0.08,0.0,0.0,0.0,0.429,354.9,8.517393171418904,4.1459872076345725,-0.9774031860709055,-0.12167339248182252,2.0,5000.0,2,4.193338315362443,4.230763657956613
6257.0,bh connect,social,free,0,teen,social,22-Mar-18,1.4.4,4.0.3 and up,0.177,0.0,0.313,0.0,0.0,0.0,0.429,0.0,0.6931471805599453,4.248000607976433,-0.8856758597255345,0.7902872757494306,2.0,1.0,1,4.193338315362443,4.230763657956613
6258.0,bound bh demo,game,free,0,everyon,action,19-Nov-15,1,2.3.3 and up,0.177,0.0,0.131,0.0,0.0,0.0,0.143,12.580014946087328,2.3978952727983707,4.282506032187094,-0.7952917662940925,0.4880398503870518,2.0,10.0,1,4.193338315362443,4.230763657956613
6259.0,edunav.bh,famili,free,0,everyon,educ,12-Feb-18,1.2.0,4.3 and up,0.177,0.0,0.028,0.0,0.0,0.0,0.429,12.580014946087328,3.9318256327243257,4.192394077564173,-0.8360274558637725,-0.06833040575963127,2.0,50.0,1,4.193338315362443,4.230763657956613
6260.0,bh açaí,food_and_drink,free,0,everyon,food & drink,29-May-18,7.0 RELEASE,4.0.3 and up,0.177,0.0,0.037,0.0,0.0,0.0,0.429,12.580014946087328,4.61512051684126,4.170709367531685,0.46095068493504804,0.48292156019153926,1.0,100.0,1,4.193338315362443,4.230763657956613
6261.0,bh recepti,food_and_drink,free,0,everyon,food & drink,16-Aug-16,1.2,4.0 and up,0.177,0.0,0.09,0.0,0.0,0.0,0.429,12.580014946087328,6.2166061010848646,4.170709367531685,-0.6725680404945973,1.6867759705078622,2.0,500.0,1,4.193338315362443,4.230763657956613
6262.0,bi en línea,financ,free,0,everyon,financ,5-Mar-18,4.4.1,4.4 and up,0.167,6.5e-05,0.162,0.0001,0.0,0.0,0.429,20220.0,11.51293546492023,4.139108053444222,-0.4605411130847285,-0.5734150754493194,2.0,100000.0,0,4.193338315362443,4.230763657956613
6264.0,microsoft power bi–busi data analyt,busi,free,0,everyon,busi,16-Jul-18,2.2.180712.112152,5.0 and up,0.194,2.3e-05,0.091,0.0001,0.0,0.0,0.571,8185.5,11.51293546492023,4.1459872076345725,-1.0983354539959869,1.3186021684835818,2.0,100000.0,0,4.193338315362443,4.230763657956613
6265.0,bi mobil bank,financ,free,0,everyon,financ,27-Jun-18,4.17.38,4.4 and up,0.167,2e-06,0.263,1e-05,0.0,0.0,0.429,720.0,9.210440366976517,4.139108053444222,-0.9620623083070645,-0.405703384128683,2.0,10000.0,2,4.193338315362443,4.230763657956613
6266.0,bi new,news_and_magazin,free,0,everyon,new & magazin,10-Jun-18,1.5.0,4.1 and up,0.222,0.0,0.242,0.0,0.0,0.0,0.429,110.0,6.90875477931522,4.142992635223046,1.3205496026792656,-0.33631095599505173,1.0,1000.0,1,4.193338315362443,4.230763657956613
6267.0,bi smartlink,busi,free,0,everyon,busi,25-Jul-18,2.7.0,5.1 and up,0.144,0.0,0.323,0.0,0.0,0.0,0.571,57.6,8.517393171418904,4.1459872076345725,-0.8701123932116548,-0.544849776897492,2.0,5000.0,2,4.193338315362443,4.230763657956613
6268.0,bi-lo,lifestyl,free,0,everyon,lifestyl,11-Jul-18,2.0.0,4.1 and up,0.139,1e-06,0.293,1e-05,0.0,0.0,0.429,150.5,9.210440366976517,4.1124267158236805,-0.7919540297579614,-1.0221790944602158,2.0,10000.0,2,4.193338315362443,4.230763657956613
6270.0,sisens mobil bi,busi,free,0,everyon,busi,30-Apr-18,2.4.1,4.1 and up,0.217,0.0,0.273,0.0,0.0,0.0,0.429,112.7,6.90875477931522,4.1459872076345725,-0.8176483115829039,-1.2820573911923019,2.0,1000.0,1,4.193338315362443,4.230763657956613
6271.0,"starg - gay, sex, bi",date,free,0,matur 17+,date,29-Nov-16,1.0.6,4.1 and up,0.15,1e-06,0.064,1e-05,0.0,0.0,0.429,244.20000000000002,9.210440366976517,4.0078640782014325,-1.0409278289007682,0.83558362384814,2.0,10000.0,2,4.193338315362443,4.230763657956613
6272.0,propel bi app,busi,free,0,everyon,busi,24-Jul-18,1.39,4.4 and up,0.222,0.0,0.222,0.0,0.0,0.0,0.429,15.0,4.61512051684126,4.1459872076345725,-0.7318673798585527,0.2518876791165752,2.0,100.0,1,4.193338315362443,4.230763657956613
6273.0,bi offic,busi,free,0,everyon,busi,7-Jun-17,2.7.1,3.0 and up,0.167,1e-06,0.215,1e-05,0.0,0.0,0.286,304.0,9.210440366976517,4.1459872076345725,-1.0535648078378028,-0.022066730138942395,2.0,10000.0,2,4.193338315362443,4.230763657956613
6274.0,bi-lo rx,lifestyl,free,0,everyon,lifestyl,26-Mar-18,Varies with device,Varies with device,0.161,1e-06,0.215,1e-05,0.0,0.0,0.0,300.3,9.210440366976517,4.1124267158236805,-0.8281546139238538,0.10510904164196003,2.0,10000.0,2,4.193338315362443,4.230763657956613
6275.0,bi app,financ,free,0,everyon,financ,19-Feb-16,1.8,4.0 and up,0.222,0.0,0.017,0.0,0.0,0.0,0.429,10.0,4.61512051684126,4.139108053444222,-0.7362170122052578,1.0393075092288786,2.0,100.0,1,4.193338315362443,4.230763657956613
6276.0,oracl bi mobil,busi,free,0,everyon,busi,1-Aug-18,20.0.0.0,6.0 and up,0.167,4e-06,0.068,1e-05,0.0,0.0,0.714,1128.0,9.210440366976517,4.1459872076345725,-0.773941087469109,-0.5027857257555522,2.0,10000.0,2,4.193338315362443,4.230763657956613
6277.0,bi-tank ad free,game,paid,$0.99,everyon,arcad,31-Jul-17,1.1,4.1 and up,0.177,0.0,0.215,0.0,0.002,0.0,0.429,0.0,0.6931471805599453,4.282506032187094,-1.0129420507531903,-0.17550233098064444,2.0,1.0,1,4.193338315362443,4.230763657956613
6278.0,bi-cub mobil token,tool,free,0,everyon,tool,26-Apr-18,8.9.2.0.0,4.0.3 and up,0.177,0.0,0.202,0.0,0.0,0.0,0.429,20.966691576812213,6.90875477931522,4.066279805900956,-0.9328495152810253,-0.10158636196070012,2.0,1000.0,1,4.193338315362443,4.230763657956613
6279.0,busi intellig & data,famili,free,0,everyon,educ,26-Jul-16,1,2.0 and up,0.217,0.0,0.025,0.0,0.0,0.0,0.143,34.300000000000004,6.90875477931522,4.192394077564173,-0.9482688861226325,-0.963016103913028,2.0,1000.0,1,4.193338315362443,4.230763657956613
6280.0,bi mobil,financ,free,0,everyon,financ,15-Mar-18,1,4.0.3 and up,0.189,4e-06,0.023,1e-05,0.0,0.0,0.429,1482.8000000000002,9.210440366976517,4.139108053444222,2.000852753814087,0.12191476611345534,1.0,10000.0,2,4.193338315362443,4.230763657956613
6282.0,zoho report - mobil bi,busi,free,0,everyon,busi,23-May-18,2.0.5,4.1 and up,0.206,1e-06,0.111,0.0,0.0,0.0,0.429,211.5,8.517393171418904,4.1459872076345725,0.505191597184356,-0.9536547760296941,1.0,5000.0,2,4.193338315362443,4.230763657956613
6283.0,power bi ultim orient,famili,free,0,everyon,educ,6-Feb-17,1.0.1,4.0 and up,0.183,0.0,0.072,0.0,0.0,0.0,0.429,51.599999999999994,8.517393171418904,4.192394077564173,-0.0841175275423831,0.05695674628735971,2.0,5000.0,2,4.193338315362443,4.230763657956613
6284.0,pool billiard classic - bi,sport,free,0,everyon,sport,1-Nov-17,1.7,4.0.3 and up,0.161,7.2e-05,0.131,0.001,0.0,0.0,0.429,22011.6,13.815511557963774,4.218403621089997,-0.553472116252462,-0.10303020728773857,2.0,1000000.0,3,4.193338315362443,4.230763657956613
6285.0,lesbian chat & date - spici,social,free,0,matur 17+,social,31-Jul-18,4.17.2,4.1 and up,0.194,0.000816,0.101,0.001,0.0,0.0,0.429,286942.5,13.815511557963774,4.248000607976433,-0.9720005595180693,-0.7556374024255139,2.0,1000000.0,3,4.193338315362443,4.230763657956613
6287.0,bi-tank,game,free,0,everyon,arcad,31-Jul-17,Varies with device,4.1 and up,0.2,0.0,0.172,0.0,0.0,0.0,0.429,55.199999999999996,3.9318256327243257,4.282506032187094,-0.820979828808106,-0.17878806041890088,2.0,50.0,1,4.193338315362443,4.230763657956613
6291.0,mint bi,product,free,0,everyon,product,13-Jan-18,3.1,4.2 and up,0.177,0.0,0.019,0.0,0.0,0.0,0.429,0.0,2.3978952727983707,4.208287021277024,0.2143131579475562,0.1542689620396095,1.0,10.0,1,4.193338315362443,4.230763657956613
6292.0,bi barcod scanner,product,paid,$0.99,everyon,product,13-Jun-14,2.2,2.2 and up,0.177,0.0,0.215,0.0,0.002,0.0,0.143,0.0,2.3978952727983707,4.208287021277024,0.2754398047260433,-1.560699427580085,1.0,10.0,1,4.193338315362443,4.230763657956613
6306.0,bj' wholesal club,shop,free,0,everyon,shop,27-Jul-18,2.0.10,4.1 and up,0.178,5.2e-05,0.162,0.0001,0.0,0.0,0.429,17215.8,11.51293546492023,4.254051703607591,-0.8895583058196825,-0.8339859966024018,2.0,100000.0,0,4.193338315362443,4.230763657956613
6307.0,bj’ mobil app,shop,free,0,everyon,shop,9-Jul-18,3.6.5,4.1 and up,0.167,6e-05,0.343,0.0005,0.0,0.0,0.429,18888.0,13.122365377402328,4.254051703607591,0.5565105234655023,0.6888621570907735,1.0,500000.0,3,4.193338315362443,4.230763657956613
6310.0,bj-ufo,famili,free,0,everyon,casual,10-May-18,2.5_20,4.0 and up,0.144,3e-06,0.242,5e-05,0.0,0.0,0.429,813.6,10.819798284210286,4.192394077564173,-0.8147636568935405,1.7609288270262158,2.0,50000.0,0,4.193338315362443,4.230763657956613
6311.0,bj bridg pro 2018,game,paid,$4.49,everyon,card,21-May-18,6.2-pro,4.0 and up,0.189,0.0,0.038,0.0,0.011,0.0,0.429,74.80000000000001,6.2166061010848646,4.282506032187094,-0.7467594133680582,-1.4640149718687347,2.0,500.0,1,4.193338315362443,4.230763657956613
6312.0,bj bridg free (2018),game,free,0,everyon,card,21-May-18,6.2-lite,4.0 and up,0.161,0.0,0.038,1e-05,0.0,0.0,0.429,78.0,9.210440366976517,4.282506032187094,-0.038237096514960496,0.13516900231790285,2.0,10000.0,2,4.193338315362443,4.230763657956613
6313.0,bj & jami,famili,free,0,everyon,entertain,6-Jul-15,1.1,2.3.3 and up,0.161,0.0,0.162,0.0,0.0,0.0,0.143,50.699999999999996,4.61512051684126,4.192394077564173,-0.7048243078370571,-1.6602845951351342,2.0,100.0,1,4.193338315362443,4.230763657956613
6314.0,daili bj,health_and_fit,free,0,everyon,health & fit,10-Jul-18,1.1,5.0 and up,0.211,0.0,0.232,0.0,0.0,0.0,0.571,182.4,6.2166061010848646,4.266295853008644,-0.4705626401667692,-0.5512806871425316,2.0,500.0,1,4.193338315362443,4.230763657956613
6315.0,bj-fpv,famili,free,0,everyon,casual,31-Jul-18,2.0.2,4.4 and up,0.178,0.0,0.253,0.0,0.0,0.0,0.429,67.2,6.90875477931522,4.192394077564173,-0.3358922732159547,0.776124508324834,2.0,1000.0,1,4.193338315362443,4.230763657956613
6316.0,bj bridg acol beginn 2018,game,free,0,everyon,card,21-May-18,6.2-begina,4.0 and up,0.15,0.0,0.038,0.0,0.0,0.0,0.429,40.7,8.517393171418904,4.282506032187094,-0.9753384119398385,-1.0010126885971384,2.0,5000.0,2,4.193338315362443,4.230763657956613
6317.0,bj memo widget,product,free,0,everyon,product,22-Sep-14,1.3,3.0 and up,0.167,8e-06,0.215,5e-05,0.0,0.0,0.286,2464.0,10.819798284210286,4.208287021277024,-0.4921090503071554,1.1082621656378633,2.0,50000.0,0,4.193338315362443,4.230763657956613
6318.0,bj grand salon mobil app,beauti,free,0,everyon,beauti,14-Jun-18,1.0.7,5.0 and up,0.177,0.0,0.141,0.0,0.0,0.0,0.571,4.193338315362443,4.61512051684126,4.260881537150696,-0.9155025803183223,0.7660633681932271,2.0,100.0,1,4.193338315362443,4.230763657956613
6320.0,bj strategi tester,game,free,0,everyon,casino,19-May-15,1,2.3 and up,0.177,0.0,0.079,0.0,0.0,0.0,0.143,4.193338315362443,4.61512051684126,4.282506032187094,-0.1687382086692322,1.8742647913682111,2.0,100.0,1,4.193338315362443,4.230763657956613
6321.0,eat show - food bj,famili,free,0,everyon,simul,30-Oct-17,1.29,4.1 and up,0.189,1e-06,0.354,1e-05,0.0,0.0,0.429,453.20000000000005,9.210440366976517,4.192394077564173,-0.7612857851696873,-1.2066616682331675,2.0,10000.0,2,4.193338315362443,4.230763657956613
6322.0,virtual dj sound mixer,tool,free,0,everyon,tool,10-May-17,0,4.0 and up,0.178,5.1e-05,0.078,0.0005,0.0,0.0,0.429,16842.0,13.122365377402328,4.066279805900956,0.2869883447615391,2.0306729105508956,1.0,500000.0,3,4.193338315362443,4.230763657956613
6323.0,card casino:video poker & bj,game,free,0,teen,casino,8-May-15,7,2.3.3 and up,0.206,4e-06,0.222,1e-05,0.0,0.0,0.143,1527.5,9.210440366976517,4.282506032187094,-0.6950852117705887,0.19944784521444228,2.0,10000.0,2,4.193338315362443,4.230763657956613
6325.0,bj-drone,famili,free,0,everyon,entertain,27-Mar-18,1,4.0.3 and up,0.177,0.0,0.222,0.0,0.0,0.0,0.429,4.193338315362443,4.61512051684126,4.192394077564173,-0.9084777663506342,0.48400362533865066,2.0,100.0,1,4.193338315362443,4.230763657956613
6326.0,"real casino:slot,keno,bj,pok",game,free,0,teen,casino,12-Aug-16,1.18,4.0 and up,0.172,4e-06,0.253,5e-05,0.0,0.0,0.429,1398.1,10.819798284210286,4.282506032187094,-0.977470829845349,-0.4172286643478012,2.0,50000.0,0,4.193338315362443,4.230763657956613
6328.0,bj - confidenti,commun,free,0,teen,commun,23-Apr-18,1.7,4.1 and up,0.177,0.0,0.022,0.0,0.0,0.0,0.429,0.0,2.3978952727983707,4.163842275468692,-0.9677247124828566,-0.6794690403683713,2.0,10.0,1,4.193338315362443,4.230763657956613
6329.0,basic strategi train bj 21,game,free,0,teen,casino,7-Mar-16,1.1,2.3 and up,0.177,0.0,0.222,0.0,0.0,0.0,0.143,0.0,6.2166061010848646,4.282506032187094,1.0273310983004438,0.23049400479714957,1.0,500.0,1,4.193338315362443,4.230763657956613
6330.0,hon. b.j. ac colleg ale,famili,free,0,matur 17+,educ,26-Dec-16,3.1,4.3 and up,0.222,0.0,0.008,0.0,0.0,0.0,0.429,15.0,4.61512051684126,4.192394077564173,-0.9488198215484932,-2.3029778219772545,2.0,100.0,1,4.193338315362443,4.230763657956613
6331.0,one launcher,person,free,0,everyon,person,16-Jul-18,26.1.0.20180713,2.3.3 and up,0.183,0.00034,0.044,0.001,0.0,0.0,0.143,114384.29999999999,13.815511557963774,4.307603032138445,-0.9978680233915124,-1.8284847840976708,2.0,1000000.0,3,4.193338315362443,4.230763657956613
6332.0,bj toy,shop,free,0,everyon,shop,11-Apr-18,1.0.3,4.0.3 and up,0.206,1e-06,0.071,0.0,0.0,0.0,0.429,258.5,6.2166061010848646,4.254051703607591,1.2941536128929736,-1.3985069656502567,1.0,500.0,1,4.193338315362443,4.230763657956613
6333.0,alumni bj,social,free,0,everyon,social,8-Nov-17,1,4.1 and up,0.177,0.0,0.044,0.0,0.0,0.0,0.429,8.386676630724885,4.61512051684126,4.248000607976433,-0.9913982803620826,-2.3770917118711825,2.0,100.0,1,4.193338315362443,4.230763657956613
6335.0,bj card game blackjack,game,free,0,teen,card,2-Dec-16,1,2.3 and up,0.177,0.0,0.202,0.0,0.0,0.0,0.143,12.580014946087328,6.2166061010848646,4.282506032187094,-0.9759083168559266,-1.5319361132077451,2.0,500.0,1,4.193338315362443,4.230763657956613
6336.0,bmh-bj congreg,lifestyl,free,0,everyon,lifestyl,29-Jun-18,1.22,4.0.3 and up,0.177,0.0,0.041,0.0,0.0,0.0,0.429,0.0,2.3978952727983707,4.1124267158236805,0.06920180430389833,0.5207123678572769,1.0,10.0,1,4.193338315362443,4.230763657956613
6337.0,bj' commun soundboard,famili,free,0,teen,entertain,11-Feb-18,Varies with device,Varies with device,0.177,0.0,0.215,0.0,0.0,0.0,0.0,0.0,1.791759469228055,4.192394077564173,-1.035656595051662,-0.8109653032769486,2.0,5.0,1,4.193338315362443,4.230763657956613
6339.0,bj tiket,busi,free,0,everyon,busi,9-Feb-18,8,4.0.3 and up,0.177,0.0,0.024,0.0,0.0,0.0,0.429,12.580014946087328,2.3978952727983707,4.1459872076345725,-0.940567619371693,1.8100002633804049,2.0,10.0,1,4.193338315362443,4.230763657956613
6341.0,blackjack verit drill,game,paid,$14.0,teen,casino,9-Jul-17,1.1.10,3.0 and up,0.2,0.0,0.037,0.0,0.035,0.0,0.286,78.19999999999999,4.61512051684126,4.282506032187094,-0.9788548436148314,-0.15491907421764925,2.0,100.0,1,4.193338315362443,4.230763657956613
6342.0,bj food,busi,free,0,everyon,busi,7-Feb-18,2.7,4.1 and up,0.222,0.0,0.005,0.0,0.0,0.0,0.429,15.0,2.3978952727983707,4.1459872076345725,-0.990255671336479,-0.7371512189924913,2.0,10.0,1,4.193338315362443,4.230763657956613
6343.0,blackjack,game,free,0,teen,casino,18-May-17,1.2.4.69,2.3 and up,0.183,0.000668,0.215,0.001,0.0,0.0,0.143,224455.69999999998,13.815511557963774,4.282506032187094,-1.0010712610955432,-0.15624221849928954,2.0,1000000.0,3,4.193338315362443,4.230763657956613
6344.0,3d dj – dj mixer 2018,famili,free,0,everyon,entertain,25-May-18,1.1.12,5.0 and up,0.183,8.1e-05,0.293,0.001,0.0,0.0,0.571,27231.899999999998,13.815511557963774,4.192394077564173,-0.6513559817771514,-0.9965794987907348,2.0,1000000.0,3,4.193338315362443,4.230763657956613
6345.0,bj adam,busi,free,0,everyon,busi,16-Nov-16,2.0.0,4.0.3 and up,0.177,0.0,0.253,0.0,0.0,0.0,0.429,4.193338315362443,1.791759469228055,4.1459872076345725,-0.573698662618423,0.48943838100657466,2.0,5.0,1,4.193338315362443,4.230763657956613
6347.0,spider grinder screen funni,famili,free,0,teen,entertain,17-May-16,1.1,2.2 and up,0.172,1.2e-05,0.091,0.0001,0.0,0.0,0.143,3919.5999999999995,11.51293546492023,4.192394077564173,-0.9483264734382937,-1.2319078708954254,2.0,100000.0,0,4.193338315362443,4.230763657956613
6348.0,bjj roadmap stephan kest,sport,free,0,everyon,sport,21-Aug-14,1,4.0 and up,0.2,1.2e-05,0.026,1e-05,0.0,0.0,0.429,4457.4,9.210440366976517,4.218403621089997,-0.5975597541739276,-0.07989571103418432,2.0,10000.0,2,4.193338315362443,4.230763657956613
6349.0,kisw 99.9 fm seattl,famili,free,0,everyon,entertain,29-Jan-18,2.1.10,2.3.3 and up,0.167,1.9e-05,0.042,0.0001,0.0,0.0,0.143,5876.0,11.51293546492023,4.192394077564173,1.889838587529849,-0.4367677519929895,1.0,100000.0,0,4.193338315362443,4.230763657956613
6350.0,blackjack -21 casino card game,game,free,0,teen,casino,14-Mar-18,1.3,4.0.3 and up,0.206,2.6e-05,0.242,0.0001,0.0,0.0,0.429,9710.2,11.51293546492023,4.282506032187094,-0.8700696418179881,-0.25572105814873775,2.0,100000.0,0,4.193338315362443,4.230763657956613
6351.0,metal detector pro 2015,tool,free,0,everyon,tool,30-Mar-15,1.1,4.0 and up,0.144,1.5e-05,0.215,0.0001,0.0,0.0,0.429,4197.6,11.51293546492023,4.066279805900956,-0.9446846098062917,-1.7594359802323423,2.0,100000.0,0,4.193338315362443,4.230763657956613
